<PARSED TEXT FOR SHEET: 1 / 1 TABS
TAB NAME: part-01.csv>
index,full_name,pdes,q,ad,a,e,i,om,w,tp,moid,per,per_y,t_jup,pr_class,dt_class,neo,pha
250,514568 (1994 RC),514568,0.897711709,3.62932908,2.263520394,0.603400212,4.75713036,344.2601688,286.5439871,2460761.268,0.0380258,1243.870146,3.405530859,3.347,Asteroid,APO,Y,Y
251,100004 (1983 VA),100004,0.771271102,4.411229975,2.591250538,0.702355642,15.70073524,76.29441203,13.7138144,2459528.369,0.173859,1523.570429,4.171308498,2.975,Asteroid,APO,Y,N
252, 86039 (1999 NC43),86039,0.741214484,2.778344895,1.75977969,0.578802683,7.131620069,311.6457335,120.7673534,2460085.547,0.0250966,852.6796111,2.334509544,3.898,Asteroid,APO,Y,Y
253,350988 (2003 GW),350988,0.954199629,2.687650294,1.820924961,0.475980807,49.43561211,183.1820946,90.63283147,2460048.468,0.324716,897.5042232,2.457232644,3.534,Asteroid,APO,Y,N
254,226514 (2003 UX34),226514,0.42052647,1.769578416,1.095052443,0.615975954,2.562161929,4.324571576,218.5485919,2460320.089,0.0150522,418.5533329,1.145936572,5.474,Asteroid,APO,Y,Y
255,401857 (2000 PG3),401857,0.408690488,5.240602019,2.824646253,0.855312683,22.03723319,323.5636037,141.2354131,2460573.703,0.211592,1733.981767,4.747383344,2.55,Asteroid,APO,Y,N
256,373428 (1999 TC5),373428,0.914830512,3.117706294,2.016268403,0.546275431,29.12566585,192.3074167,282.7240669,2459916.927,0.18664,1045.733314,2.863061776,3.492,Asteroid,APO,Y,N
257, 26379 (1999 HZ1),26379,0.680838722,2.531506852,1.606172787,0.576111158,8.679343881,252.1025105,200.5873293,2460105.045,0.130786,743.5100137,2.035619476,4.137,Asteroid,APO,Y,N
258,  6053 (1993 BW3),6053,1.011771145,3.281995813,2.146883479,0.528725636,21.58215335,318.2332,74.93063253,2460338.68,0.221833,1148.976478,3.145726155,3.438,Asteroid,APO,Y,N
259,202411 (2005 RC),202411,0.533055231,3.77107062,2.152062925,0.752304998,16.2612322,191.9616289,40.57103597,2460454.935,0.193818,1153.136916,3.157116812,3.231,Asteroid,APO,Y,N
260,172678 (2003 YM137),172678,0.761326703,4.377728031,2.569527367,0.70370944,2.811366865,74.16012646,130.5540794,2460739.735,0.0149631,1504.451869,4.118964733,3.022,Asteroid,APO,Y,Y
261,155140 (2005 UD),155140,0.162538832,2.387176316,1.274857574,0.872504321,28.65740122,19.70975967,207.6049316,2460445.113,0.0772541,525.7641012,1.439463658,4.506,Asteroid,APO,Y,N
262,297274 (1996 SK),297274,0.512663229,4.37781333,2.44523828,0.79034222,1.973006802,195.517181,286.3244204,2460159.82,0.00629097,1396.626267,3.823754325,2.967,Asteroid,APO,Y,Y
263,369452 (2010 LG14),369452,0.269023328,1.82141998,1.045221654,0.742616003,34.20747027,271.2814894,182.8486443,2460085.829,0.369101,390.3112099,1.068613853,5.475,Asteroid,APO,Y,N
264,152770 (1999 RR28),152770,0.65006264,3.107544975,1.878803808,0.654001851,7.140520109,178.1831595,284.5545217,2459994.534,0.0166081,940.6337871,2.575314954,3.672,Asteroid,APO,Y,Y
265,265482 (2005 EE),265482,0.758683183,1.498577796,1.12863049,0.327784257,6.170961033,110.7795821,284.74121,2460339.598,0.0188735,437.9515771,1.19904607,5.485,Asteroid,APO,Y,Y
266,438107 (2005 GY110),438107,0.580319808,3.117757857,1.849038833,0.686150557,12.64171402,294.6054533,169.1350942,2459856.778,0.214603,918.3695488,2.514358792,3.66,Asteroid,APO,Y,N
267, 14827 Hypnos (1986 JK),14827,0.951689742,4.735574941,2.843632341,0.665326024,1.979479532,57.93645613,238.1677113,2460495.38,0.0149742,1751.493759,4.795328568,2.933,Asteroid,APO,Y,Y
268,576330 (2012 PW),576330,0.926397686,2.618445412,1.772421549,0.47732655,22.31446871,214.5129932,166.7867855,2460502.616,0.0579071,861.8842793,2.359710553,3.885,Asteroid,APO,Y,N
269,380455 (2003 UL3),380455,0.465540089,4.044229764,2.254884926,0.793541531,14.42431985,152.8355953,13.50623387,2460427.064,0.228012,1236.758779,3.386060998,3.084,Asteroid,APO,Y,N
270,533372 (2014 GG17),533372,0.885096666,1.848496072,1.366796369,0.35242975,39.15475421,195.2820444,239.5589236,2460117.551,0.0152984,583.6522331,1.597952726,4.551,Asteroid,APO,Y,Y
271, 25143 Itokawa (1998 SF36),25143,0.952971336,1.695190088,1.324080712,0.280277005,1.62121758,69.07566123,162.8279193,2460380.111,0.0131138,556.5063391,1.523631318,4.898,Asteroid,APO,Y,Y
272,500080 (2011 WV134),500080,0.904905544,4.681768532,2.793337038,0.676048564,6.025619654,157.6815678,25.90264655,2459413.79,0.0201702,1705.231854,4.668670374,2.937,Asteroid,APO,Y,Y
273,382825 (2003 XB22),382825,0.852459511,1.958534867,1.405497189,0.393481881,29.95345987,108.7647878,118.2909426,2460440.112,0.0136149,608.6160469,1.666299923,4.53,Asteroid,APO,Y,Y
274,614449 (2009 QB36),614449,0.488357514,4.013629524,2.250993519,0.783048014,15.51273102,310.1362137,176.7312223,2460072.289,0.261679,1233.558624,3.377299449,3.1,Asteroid,APO,Y,N
275,457912 (2009 UW18),457912,0.717652382,1.840584118,1.27911825,0.438947586,16.98742133,227.1993323,59.8455039,2460318.157,0.106882,528.4020208,1.446685889,4.92,Asteroid,APO,Y,N
276,276049 (2002 CE26),276049,0.980169579,3.486456765,2.233313172,0.561114137,47.28814775,161.885681,228.0440379,2460607.156,0.096494,1219.053787,3.337587371,3.066,Asteroid,APO,Y,N
277,378124 (2006 VT2),378124,0.349732376,2.175866932,1.262799654,0.723049991,31.83945398,59.42281931,152.65925,2460396.989,0.249491,518.3225556,1.419089817,4.699,Asteroid,APO,Y,N
278,517046 (2013 AA53),517046,0.426891814,2.137919587,1.2824057,0.66711641,27.86275894,98.35936306,195.9400987,2460404.522,0.347674,530.440391,1.452266642,4.711,Asteroid,APO,Y,N
279,159677 (2002 HQ11),159677,0.749579662,2.951790735,1.850685198,0.594971818,6.064635609,153.1772277,322.3920192,2460589.017,0.0561971,919.5963825,2.51771768,3.765,Asteroid,APO,Y,N
280,359242 (2009 FT),359242,0.433677739,2.709143543,1.571410641,0.724020108,14.5620354,90.65915848,220.6556282,2460031.914,0.121373,719.5035837,1.969893453,4.045,Asteroid,APO,Y,N
281,355046 (2006 SO19),355046,0.904426848,1.580243461,1.242335155,0.271994482,14.24593748,98.30590403,169.7685876,2459988.756,0.107779,505.7741035,1.384734027,5.1,Asteroid,APO,Y,N
282,462959 (2011 DU),462959,0.799249248,1.543239616,1.171244432,0.31760679,2.945935093,176.883549,120.1786688,2460389.469,0.0175667,462.9880009,1.267592063,5.341,Asteroid,APO,Y,Y
283,190135 (2005 QE30),190135,0.629918093,3.408152937,2.019035515,0.688010395,6.216566796,259.6929721,217.0752427,2460067.816,0.0780174,1047.886787,2.868957665,3.476,Asteroid,APO,Y,N
284,507716 (2013 UP8),507716,0.968234856,4.105015457,2.536625156,0.618298016,47.82324876,55.15992747,187.309597,2460770.441,0.0406967,1475.648326,4.040104932,2.788,Asteroid,APO,Y,Y
285,491567 (2012 RG3),491567,0.743054866,2.406351645,1.574703255,0.528130228,15.90310444,112.9827288,35.28799071,2460020.731,0.138285,721.7661576,1.976088043,4.203,Asteroid,APO,Y,N
286,326386 (2001 OA14),326386,0.629874593,1.547783066,1.088828829,0.421511834,29.24214923,309.5131835,144.3961859,2460121.034,0.245125,414.9902029,1.136181254,5.503,Asteroid,APO,Y,N
287,621890 (2011 PO1),621890,0.918662088,4.112874208,2.515768148,0.634838334,5.743967227,210.6346417,166.7890217,2460200.794,0.0346973,1457.485854,3.990378792,3.137,Asteroid,APO,Y,Y
288,538212 (2016 CA136),538212,0.444355389,3.619096741,2.031726065,0.781291683,1.256787556,239.7525524,124.9975928,2460545.444,0.00706202,1057.781958,2.896049166,3.341,Asteroid,APO,Y,Y
289,250706 (2005 RR6),250706,0.885140026,5.030525657,2.957832842,0.70074711,6.933011951,27.2990202,59.91547784,2461125.281,0.0341283,1858.056291,5.087080878,2.827,Asteroid,APO,Y,Y
290,154302 (2002 UQ3),154302,0.754481963,2.685117207,1.719799585,0.561296578,28.83064264,222.7083774,280.985047,2460073.328,0.0385635,823.7874788,2.255407197,3.859,Asteroid,APO,Y,Y
291,  3200 Phaethon (1983 TB),3200,0.139853449,2.402567071,1.27121026,0.889984015,22.28921222,265.1499386,322.2436634,2460238.281,0.0195545,523.5094322,1.433290711,4.51,Asteroid,APO,Y,Y
292,496869 (2000 QU7),496869,0.804694425,3.759706534,2.282200479,0.647404147,22.32116242,339.1409027,87.7314813,2460658.137,0.145342,1259.299745,3.447774797,3.214,Asteroid,APO,Y,N
293,606702 (2018 TO2),606702,0.445429469,1.755712486,1.100570978,0.5952742,43.26968792,202.6671775,353.8356593,2460259.047,0.540301,421.7212752,1.154609925,5.266,Asteroid,APO,Y,N
294,455588 (2004 RU331),455588,0.938347181,1.544067661,1.241207421,0.244004535,17.46260423,201.5666165,261.8478701,2460447.116,0.104597,505.0855825,1.38284896,5.096,Asteroid,APO,Y,N
295,274138 (2008 FU6),274138,0.570714764,2.077360852,1.324037808,0.568958862,12.83400645,192.829231,129.1352529,2460198.692,0.101153,556.4792907,1.523557264,4.739,Asteroid,APO,Y,N
296,  5381 Sekhmet (1991 JY),5381,0.6666802,1.22825379,0.947466995,0.296355225,48.967172,58.53084242,37.42006945,2460077.319,0.111655,336.8562133,0.922262049,6.027,Asteroid,ATE,Y,N
297,363505 (2003 UC20),363505,0.517891415,1.044297196,0.781094306,0.336966854,3.810796659,188.2889588,59.78466787,2460161.314,0.0352557,252.1469008,0.690340591,7.39,Asteroid,ATE,Y,Y
298, 66063 (1998 RO1),66063,0.277515642,1.704456467,0.990986054,0.719960094,22.68720567,351.8463381,151.1639216,2460173.47,0.0923061,360.3294355,0.986528228,5.81,Asteroid,ATE,Y,N
299,345705 (2006 VB14),345705,0.443978884,1.090033745,0.767006314,0.421153548,31.02553422,258.7148793,346.4456515,2460303.691,0.0777637,245.3560865,0.671748355,7.381,Asteroid,ATE,Y,N
300,360502 (2003 EO16),360502,0.701231405,1.167418124,0.934324764,0.249477878,13.2255515,177.9067655,167.9359575,2460127.512,0.135585,329.8718201,0.903139822,6.368,Asteroid,ATE,Y,N
301,613398 (2006 FK),613398,0.605757594,1.239246853,0.922502223,0.343353784,14.61349376,15.13173758,3.211929571,2460152.576,0.193163,323.6305856,0.886052253,6.406,Asteroid,ATE,Y,N
302,526742 (2006 WR127),526742,0.565948891,1.248028003,0.906988447,0.37601312,16.78964733,260.7796598,351.4717618,2460211.74,0.190729,315.501232,0.863795296,6.478,Asteroid,ATE,Y,N
303,325102 (2008 EY5),325102,0.233672415,1.018693446,0.62618293,0.62683043,5.110160656,245.4445254,106.6818571,2460252.581,0.0790342,180.9882013,0.495518689,8.848,Asteroid,ATE,Y,N
304,480922 (2002 XP37),480922,0.611769187,1.29803325,0.954901219,0.359337725,21.53200027,265.8776904,317.6160029,2460228.632,0.102657,340.8286531,0.933137996,6.193,Asteroid,ATE,Y,N
305,288592 (2004 JW20),288592,0.417857672,1.487902125,0.952879898,0.561479183,14.73233351,235.1515205,207.5301032,2460180.79,0.0984727,339.7470346,0.930176686,6.146,Asteroid,ATE,Y,N
306,322756 (2001 CK32),322756,0.447320264,1.001954571,0.724637417,0.382697811,8.128910812,109.302742,234.0686687,2460207.813,0.077966,225.3095292,0.616863872,7.863,Asteroid,ATE,Y,N
307,329915 (2005 MB),329915,0.204082999,1.766789835,0.985436417,0.792900896,41.36277185,88.59681487,42.8581548,2460234.77,0.0689437,357.3068468,0.978252832,5.678,Asteroid,ATE,Y,N
308,524471 (2002 JW15),524471,0.659597104,1.138430313,0.899013709,0.266310294,11.76829774,218.3860178,175.2840726,2460312.609,0.115571,311.3493031,0.852427935,6.572,Asteroid,ATE,Y,N
309, 99942 Apophis (2004 MN4),99942,0.746074913,1.099368766,0.92272184,0.191441146,3.339296377,203.9566721,126.6039881,2460072.029,0.000256684,323.7461606,0.886368681,6.464,Asteroid,ATE,Y,Y
310,455184 (2000 ED14),455184,0.361896588,1.308023968,0.834960278,0.566570294,13.77954909,3.870576885,310.126346,2460320.109,0.0362029,278.6744479,0.762969056,6.873,Asteroid,ATE,Y,Y
311,523661 (2012 LF11),523661,0.463619549,1.33014556,0.896882554,0.483076634,11.65642968,222.1510871,263.590242,2460049.383,0.111689,310.2428572,0.849398651,6.514,Asteroid,ATE,Y,N
312,446924 (2002 VV17),446924,0.47184513,1.20328546,0.837565295,0.436646751,9.700745489,222.1803218,348.8564421,2460246.25,0.0873459,279.9796314,0.766542454,6.924,Asteroid,ATE,Y,N
313,152563 (1992 BF),152563,0.661221441,1.154444536,0.907832989,0.271648586,7.250413376,315.2281656,336.5787406,2460156.022,0.0624027,315.9420027,0.865002061,6.529,Asteroid,ATE,Y,N
314,153415 (2001 QP153),153415,0.70080187,1.082221023,0.891511446,0.213917137,50.20469526,317.6759788,244.2767412,2460352.233,0.0732598,307.460134,0.84177997,6.354,Asteroid,ATE,Y,N
315,152637 (1997 NC1),152637,0.684577924,1.045106359,0.864842141,0.208435978,16.72201082,96.46344939,16.58729596,2460212.187,0.0161561,293.7674625,0.804291478,6.78,Asteroid,ATE,Y,Y
316,469445 (2002 LT24),469445,0.363022294,1.077061954,0.720042124,0.495831866,0.763856379,166.112769,282.6724918,2460143.595,0.0113801,223.1697276,0.611005415,7.873,Asteroid,ATE,Y,Y
317,418198 (2008 CN70),418198,0.5283937,1.175055199,0.85172445,0.37961896,24.45445597,150.688626,114.3478549,2460327.497,0.0913402,287.1091929,0.78606213,6.791,Asteroid,ATE,Y,N
318,413260 (2003 TL4),413260,0.480501416,1.07300505,0.776753233,0.381397597,12.18874851,220.0067703,321.9797045,2460271.045,0.0253133,250.047796,0.684593555,7.397,Asteroid,ATE,Y,Y
319,276770 (2004 HC),276770,0.316648232,1.261629929,0.78913908,0.598742173,28.98541067,202.9807813,159.3779252,2460111.911,0.0924291,256.0523429,0.701033109,7.139,Asteroid,ATE,Y,N
320,530938 (2011 XE),530938,0.420690522,1.147156411,0.783923466,0.46335256,20.72084178,221.2503007,46.61905213,2460113.385,0.0536936,253.5180726,0.694094655,7.281,Asteroid,ATE,Y,N
321,415949 (2001 XY10),415949,0.53412182,1.20917927,0.871650545,0.387229408,30.99207477,92.93260832,219.6938611,2460194.119,0.0571228,297.2432737,0.813807731,6.617,Asteroid,ATE,Y,N
322,234145 (2000 EW70),234145,0.636376646,1.238730496,0.937553571,0.32123703,5.428024798,178.0385553,125.7748103,2460329.222,0.0100019,331.5832357,0.907825423,6.35,Asteroid,ATE,Y,Y
323,376848 (2001 RY47),376848,0.550232086,1.262607774,0.90641993,0.392961178,17.6084218,11.20211628,214.075072,2460271.539,0.0816586,315.2046355,0.862983259,6.472,Asteroid,ATE,Y,N
324,163348 (2002 NN4),163348,0.495264022,1.256344939,0.875804481,0.434503895,5.419995123,259.4285357,222.2089463,2460128.343,0.00667651,299.370616,0.819632077,6.677,Asteroid,ATE,Y,Y
325,140333 (2001 TD2),140333,0.498614103,1.42519088,0.961902492,0.48163758,19.03285382,12.82411152,199.0814771,2460355.327,0.184933,344.5839155,0.943419344,6.122,Asteroid,ATE,Y,N
326,310842 (2003 AK18),310842,0.540038404,1.213769773,0.876904089,0.384153397,7.401717479,301.55446,23.94121834,2460346.658,0.0561764,299.9346008,0.821176183,6.686,Asteroid,ATE,Y,N
327, 33342 (1998 WT24),33342,0.418584486,1.018936088,0.718760287,0.41762992,7.367787721,81.66423832,167.5223518,2460138.384,0.0100295,222.5740543,0.60937455,7.909,Asteroid,ATE,Y,Y
328,281375 (2008 JV19),281375,0.740680753,1.230476948,0.98557885,0.248481486,7.22584898,141.9626018,310.6003854,2460212.344,0.0413999,357.3843163,0.978464932,6.116,Asteroid,ATE,Y,Y
329,480883 (2001 YE4),480883,0.311101093,1.042638781,0.676869937,0.540382759,4.85237036,305.3322772,318.9740093,2460281.133,0.0314275,203.4024898,0.556885667,8.292,Asteroid,ATE,Y,Y
330, 85770 (1998 UP1),85770,0.653408246,1.342112201,0.997760224,0.345124981,33.18163955,18.33110205,234.2350496,2460118.114,0.0837826,364.0304451,0.996661041,5.903,Asteroid,ATE,Y,N
331,613403 (2006 GB),613403,0.786551718,1.130591514,0.958571616,0.179454404,10.0652662,183.6879518,242.8861332,2460249.475,0.008718,342.7956282,0.938523281,6.26,Asteroid,ATE,Y,Y
332,164202 (2004 EW),164202,0.712241935,1.263688077,0.987965006,0.279081819,4.668700004,342.9066624,56.19384026,2460162.317,0.0232527,358.6829804,0.98202048,6.101,Asteroid,ATE,Y,Y
333,436030 (2009 JO2),436030,0.463453446,1.313200711,0.888327078,0.47828513,19.63191812,203.4271784,239.7033428,2460110.899,0.0565062,305.814292,0.8372739,6.541,Asteroid,ATE,Y,N
334,  3753 Cruithne (1986 TO),3753,0.484049183,1.511481851,0.997765517,0.514866795,19.80150956,126.1995825,43.88404093,2460288.26,0.0707182,364.033342,0.996668972,5.921,Asteroid,ATE,Y,N
335,163693 Atira (2003 CP20),163693,0.502281189,0.979698642,0.740989915,0.322148415,25.61890578,103.8785973,252.9284528,2460277.451,0.208365,232.9790516,0.63786188,7.666,Asteroid,IEO,Y,N
336,164294 (2004 XZ130),164294,0.336778453,0.898240577,0.617509515,0.454618196,2.95318505,211.1639184,5.408260003,2460179.811,0.0952363,177.2408841,0.485259094,9.039,Asteroid,IEO,Y,N
337,413563 (2005 TG45),413563,0.427754322,0.935020361,0.681387342,0.372230307,23.33388736,273.4210184,230.4448327,2460102.297,0.197521,205.4421345,0.56246991,8.253,Asteroid,IEO,Y,N
338,418265 (2008 EA32),418265,0.428093729,0.80377188,0.615932805,0.304966831,28.263055,100.9462851,181.8321224,2460248.88,0.180827,176.5624838,0.483401735,9.025,Asteroid,IEO,Y,N
339,434326 (2004 JG6),434326,0.297833546,0.97266901,0.635251278,0.531156321,18.94453795,37.01407639,353.0061215,2460242.485,0.0403304,184.9339934,0.50632168,8.751,Asteroid,IEO,Y,Y
340,481817 (2008 UL90),481817,0.431053523,0.959040699,0.695047111,0.379821143,24.30887636,81.13342478,183.652539,2460175.807,0.0274014,211.6507398,0.579468145,8.103,Asteroid,IEO,Y,Y
341,594913 'Aylo'chaxnim (2020 AV2),594913,0.4570321,0.653766619,0.555399359,0.177110862,15.86876771,6.697872416,187.3378427,2460267.844,0.346981,151.1842287,0.413919859,9.987,Asteroid,IEO,Y,N
342,613676 (2006 WE4),613676,0.641210288,0.928293766,0.784752027,0.182913499,24.76612074,311.0021912,318.5956854,2460269.783,0.102374,253.9201093,0.695195371,7.324,Asteroid,IEO,Y,N
343,482377 (2011 YF69),482377,2.595812974,3.687244442,3.141528708,0.173710249,11.86854619,121.2066197,355.1315302,2460022.295,1.61088,2033.808116,5.568263151,3.154,Asteroid,MBA,N,N
344, 74813 (1999 TB7),74813,2.013475304,2.548771743,2.281123524,0.117331752,4.314395649,40.51074985,63.33455083,2460509.304,1.03331,1258.408467,3.445334611,3.592,Asteroid,MBA,N,N
345,318148 (2004 PG80),318148,2.169581268,3.37550344,2.772542354,0.217475879,20.19571223,168.7674729,114.5574392,2459793.906,1.23332,1686.225725,4.61663443,3.214,Asteroid,MBA,N,N
346,610210 (2005 YS152),610210,2.446770802,2.58716236,2.516966581,0.027889039,2.347963739,354.0336164,53.40945908,2460892.418,1.45497,1458.527429,3.993230468,3.457,Asteroid,MBA,N,N
347, 15351 Yamaguchimamoru (1994 VO6),15351,1.888570437,2.947966716,2.418268576,0.219040244,10.01247706,33.11974475,26.88741935,2460675.469,0.904847,1373.584008,3.760668056,3.462,Asteroid,MBA,N,N
348,324416 (2006 SN280),324416,1.726732691,2.914620809,2.32067675,0.255935713,4.726725907,93.58531289,231.3228005,2460334.312,0.718835,1291.279939,3.535331796,3.529,Asteroid,MBA,N,N
349,404788 (2014 JT52),404788,2.591200479,3.478758395,3.034979437,0.146221405,0.744683121,72.42113444,175.1211846,2460708.901,1.57669,1931.22136,5.28739592,3.225,Asteroid,MBA,N,N
350,150581 (2000 UE68),150581,2.857555042,3.185108173,3.021331607,0.054206749,9.81630622,340.5996359,141.4049984,2459957.73,1.87797,1918.209413,5.251771152,3.222,Asteroid,MBA,N,N
351,485524 (2011 UJ31),485524,2.442763103,2.732546348,2.587654726,0.055993414,11.29727277,226.485297,172.9710444,2460378.294,1.45037,1520.400199,4.162628883,3.392,Asteroid,MBA,N,N
352,254819 (2005 QH131),254819,2.357244828,2.88823558,2.622740204,0.10122824,4.483763036,50.2078616,126.7414992,2460647.917,1.36287,1551.426971,4.247575554,3.392,Asteroid,MBA,N,N
353, 14762 (6647 P-L),14762,1.861808595,2.953217415,2.407513005,0.226667274,3.023069989,34.42432787,306.8181212,2460353.685,0.854913,1364.430407,3.735606865,3.484,Asteroid,MBA,N,N
354,134464 (1998 TQ2),134464,2.043641488,3.134457553,2.589049521,0.21065956,4.141322964,232.6727171,162.2348834,2460250.961,1.04998,1521.629652,4.165994941,3.385,Asteroid,MBA,N,N
355,110434 (2001 TK27),110434,2.516480828,2.673312592,2.59489671,0.030219269,2.735944989,302.8860045,323.03585,2460853.502,1.50042,1526.787305,4.180115824,3.415,Asteroid,MBA,N,N
356,337483 (2001 SA77),337483,2.117205901,2.582908507,2.350057204,0.099083249,4.597301309,253.5214239,95.97771129,2460025.02,1.11623,1315.879368,3.602681364,3.547,Asteroid,MBA,N,N
357,623659 (2017 BL106),623659,2.3136876,2.834748118,2.574217859,0.101207541,17.66889324,105.4111851,309.6626366,2460531.724,1.36053,1508.573155,4.1302482,3.355,Asteroid,MBA,N,N
358,296723 (2009 SD353),296723,2.726747212,3.50912083,3.117934021,0.125463466,1.297839529,249.9092976,241.0825322,2459668.933,1.74031,2010.938589,5.505649798,3.204,Asteroid,MBA,N,N
359,129368 (4823 P-L),129368,2.580480623,3.699909011,3.140194817,0.178241869,1.126220739,145.7453516,182.400347,2459585.695,1.56855,2032.512922,5.564717104,3.186,Asteroid,MBA,N,N
360,458266 (2010 UR12),458266,2.144891011,3.153915573,2.649403292,0.190424871,6.375057017,11.08788756,352.4857116,2460128.379,1.14222,1575.144983,4.312511931,3.356,Asteroid,MBA,N,N
361,447932 (2008 AO38),447932,2.298718039,3.061619654,2.680168847,0.142323424,4.333009844,250.8461273,215.8655614,2460855.296,1.31584,1602.660965,4.387846583,3.358,Asteroid,MBA,N,N
362,597338 (2007 CA41),597338,2.9585691,3.223698759,3.09113393,0.042885502,9.722016962,145.3316317,123.0815198,2460765.735,1.95509,1985.066956,5.434817129,3.201,Asteroid,MBA,N,N
363,265203 (2004 BB105),265203,1.939468307,2.650033598,2.294750952,0.154824054,7.593758153,144.1016882,35.67104992,2460783.731,0.948137,1269.701887,3.47625431,3.568,Asteroid,MBA,N,N
364,589677 (2010 RJ11),589677,2.658973348,3.604083864,3.131528606,0.150902424,11.70891918,196.7931258,121.3448501,2459307.271,1.66937,2024.104832,5.541697009,3.163,Asteroid,MBA,N,N
365,490392 (2009 QH13),490392,1.998869743,2.637949434,2.318409588,0.137827176,6.99748995,334.7281222,49.61934502,2460340.566,1.00867,1289.388146,3.530152351,3.557,Asteroid,MBA,N,N
366, 23417 (1979 MU6),23417,2.544754899,3.007414067,2.776084483,0.083329447,13.6614225,130.2827676,251.3622285,2459621.191,1.58115,1689.458176,4.625484396,3.289,Asteroid,MBA,N,N
367,374936 (2007 BE3),374936,2.028152226,2.808140721,2.418146473,0.161278174,1.079518692,302.1293354,172.68879,2459615.862,1.04319,1373.479977,3.760383235,3.497,Asteroid,MBA,N,N
368,584141 (2016 TA6),584141,3.04912487,3.258673386,3.153899128,0.033220548,13.70662979,174.4634431,87.00799282,2461144.641,2.07576,2045.832745,5.60118479,3.162,Asteroid,MBA,N,N
369,232591 (2003 TE55),232591,2.721463888,3.544766225,3.133115056,0.131387185,5.829609794,102.8469394,282.6509086,2461054.053,1.73248,2025.643162,5.545908726,3.191,Asteroid,MBA,N,N
370,376327 (2011 GM61),376327,2.35289508,3.003924646,2.678409863,0.12153285,10.7938567,102.778605,353.5043393,2460040.914,1.36871,1601.083494,4.383527704,3.342,Asteroid,MBA,N,N
371, 67936 (2000 WP135),67936,1.97406567,2.536256641,2.255161156,0.124645409,7.0474612,29.8874541,335.8325293,2460282.57,0.974601,1236.986046,3.386683219,3.604,Asteroid,MBA,N,N
372,281744 (2008 YR100),281744,2.915059372,3.449310753,3.182185063,0.083944109,10.0131378,116.0991485,245.9425263,2460448.984,1.92844,2073.416623,5.676705334,3.17,Asteroid,MBA,N,N
373,574108 (2010 CR23),574108,2.198015277,3.102170652,2.650092964,0.170589369,7.0596419,133.5687837,280.7400649,2459690.306,1.2216,1575.760067,4.314195941,3.359,Asteroid,MBA,N,N
374,608491 (2003 UO320),608491,1.760651957,2.858851492,2.309751725,0.237731078,6.945745376,151.5181509,232.1700911,2460616.007,0.77255,1282.172261,3.510396334,3.538,Asteroid,MBA,N,N
375,167577 (2004 BK71),167577,2.599422725,3.38318509,2.991303908,0.13100681,2.481530992,71.47814578,37.75627668,2460452.757,1.61534,1889.684211,5.173673404,3.241,Asteroid,MBA,N,N
376,245337 (2005 ED154),245337,2.31269755,3.182786388,2.747741969,0.158327974,9.611461692,17.25450898,169.7001447,2460093.69,1.31309,1663.651468,4.554829482,3.309,Asteroid,MBA,N,N
377,309721 (2008 GU140),309721,2.658410375,3.369624998,3.014017686,0.117984481,5.147108695,230.3223391,261.8393241,2460006.015,1.67771,1911.248341,5.232712776,3.232,Asteroid,MBA,N,N
378,166952 (2003 KE17),166952,1.903436837,2.707519159,2.305477998,0.174385165,2.550783435,146.1760653,105.2144459,2460479.525,0.890324,1278.615309,3.500657929,3.567,Asteroid,MBA,N,N
379,249419 (2009 DO104),249419,1.953225572,2.643122519,2.298174046,0.150096758,4.84081846,2.673481619,344.5132027,2460560.029,0.946384,1272.543979,3.484035534,3.574,Asteroid,MBA,N,N
380,103045 (1999 XH128),103045,1.989816201,2.92683335,2.458324775,0.190580423,1.75010294,333.8170635,62.12972214,2459871.372,0.996474,1407.853011,3.854491473,3.466,Asteroid,MBA,N,N
381,197772 (2004 PG45),197772,2.027772377,2.625448279,2.326610328,0.12844349,7.616585251,122.7627766,228.4609135,2459763.727,1.02917,1296.235479,3.548899326,3.551,Asteroid,MBA,N,N
382,188076 (2001 XE45),188076,1.828585426,3.142261296,2.485423361,0.264276077,12.40952433,50.19963246,296.1571313,2460525.441,0.861412,1431.195595,3.918399987,3.396,Asteroid,MBA,N,N
383, 22858 Suesong (1999 RV143),22858,2.222063013,2.456744448,2.33940373,0.050158387,5.758402298,195.0617022,321.6231554,2459861.455,1.23166,1306.941637,3.578211189,3.557,Asteroid,MBA,N,N
384,567645 (2002 EF10),567645,1.99482027,3.225981368,2.610400819,0.235818402,12.46572639,3.538078574,71.11738527,2459734.553,1.04702,1540.491203,4.217635052,3.337,Asteroid,MBA,N,N
385,503654 (2016 GU207),503654,2.168320499,2.934066389,2.551193444,0.150076015,12.26443549,148.5739737,100.0100635,2460652.62,1.19395,1488.378926,4.074959414,3.393,Asteroid,MBA,N,N
386,397647 (2007 XZ49),397647,2.46252447,3.033484644,2.748004557,0.103886322,4.928519217,99.1704077,297.9693193,2460848.219,1.47375,1663.889954,4.555482421,3.334,Asteroid,MBA,N,N
387,600897 (2012 SC64),600897,2.10872644,4.053527903,3.081127171,0.315599025,11.78202118,9.318922138,64.60717104,2460371.74,1.15233,1975.435539,5.408447745,3.118,Asteroid,MBA,N,N
